Timestamp,Endpoint,Status,LatencyMS,Response
2025-12-19 17:19:21,/health,SUCCESS,3,{"status":"healthy","score":100,"timestamp":"2025-12-19T13:49:21.857Z","service":"SianAgriTech Platform","version":"1.0.0","environment":"production","uptime":262.6137831,"checks":{"mongodb":{"status":"healthy","readyState":1,"connected":true,"uriConfigured":true},"external_services":{"irrigation":"operational","weather":"operational","ai":"operational","iot":"operational"},"memory":{"rss":"89MB","heapUsed":"36MB","heapTotal":"38MB"},"system":{"platform":"win32","nodeVersion":"v22.19.0","pid":12176}}}
2025-12-19 17:19:21,/api/ai/irrigation-optimize,FAILED,1027,The remote server returned an error: (500) Internal Server Error.
2025-12-19 17:19:21,/api/iot/soil-moisture,SUCCESS,10,{"success":true,"zones":[{"zoneId":"main_field","currentMoisture":65,"optimalMoisture":60,"trend":"stable"},{"zoneId":"vegetable_garden","currentMoisture":55,"optimalMoisture":65,"trend":"increasing"},{"zoneId":"orchard","currentMoisture":70,"optimalMoisture":60,"trend":"decreasing"},{"zoneId":"nursery","currentMoisture":50,"optimalMoisture":50,"trend":"stable"},{"zoneId":"pasture","currentMoisture":45,"optimalMoisture":50,"trend":"increasing"}],"timestamp":"2025-12-19T13:49:22.916Z","source":"IoTDataService"}
2025-12-19 17:24:23,/health,SUCCESS,19,{"status":"healthy","score":100,"timestamp":"2025-12-19T13:54:23.062Z","service":"SianAgriTech Platform","version":"1.0.0","environment":"production","uptime":563.8193313,"checks":{"mongodb":{"status":"healthy","readyState":1,"connected":true,"uriConfigured":true},"external_services":{"irrigation":"operational","weather":"operational","ai":"operational","iot":"operational"},"memory":{"rss":"91MB","heapUsed":"36MB","heapTotal":"39MB"},"system":{"platform":"win32","nodeVersion":"v22.19.0","pid":12176}}}
2025-12-19 17:24:23,/api/ai/irrigation-optimize,FAILED,1026,The remote server returned an error: (500) Internal Server Error.
2025-12-19 17:24:23,/api/iot/soil-moisture,SUCCESS,3,{"success":true,"zones":[{"zoneId":"main_field","currentMoisture":65,"optimalMoisture":60,"trend":"stable"},{"zoneId":"vegetable_garden","currentMoisture":55,"optimalMoisture":65,"trend":"increasing"},{"zoneId":"orchard","currentMoisture":70,"optimalMoisture":60,"trend":"decreasing"},{"zoneId":"nursery","currentMoisture":50,"optimalMoisture":50,"trend":"stable"},{"zoneId":"pasture","currentMoisture":45,"optimalMoisture":50,"trend":"increasing"}],"timestamp":"2025-12-19T13:54:24.108Z","source":"IoTDataService"}
2025-12-19 17:29:24,/health,SUCCESS,21,{"status":"healthy","score":100,"timestamp":"2025-12-19T13:59:24.221Z","service":"SianAgriTech Platform","version":"1.0.0","environment":"production","uptime":864.9783526,"checks":{"mongodb":{"status":"healthy","readyState":1,"connected":true,"uriConfigured":true},"external_services":{"irrigation":"operational","weather":"operational","ai":"operational","iot":"operational"},"memory":{"rss":"92MB","heapUsed":"35MB","heapTotal":"40MB"},"system":{"platform":"win32","nodeVersion":"v22.19.0","pid":12176}}}
2025-12-19 17:29:24,/api/ai/irrigation-optimize,FAILED,1023,The remote server returned an error: (500) Internal Server Error.
2025-12-19 17:29:24,/api/iot/soil-moisture,SUCCESS,5,{"success":true,"zones":[{"zoneId":"main_field","currentMoisture":65,"optimalMoisture":60,"trend":"stable"},{"zoneId":"vegetable_garden","currentMoisture":55,"optimalMoisture":65,"trend":"increasing"},{"zoneId":"orchard","currentMoisture":70,"optimalMoisture":60,"trend":"decreasing"},{"zoneId":"nursery","currentMoisture":50,"optimalMoisture":50,"trend":"stable"},{"zoneId":"pasture","currentMoisture":45,"optimalMoisture":50,"trend":"increasing"}],"timestamp":"2025-12-19T13:59:25.265Z","source":"IoTDataService"}
2025-12-19 17:34:25,/health,SUCCESS,18,{"status":"healthy","score":100,"timestamp":"2025-12-19T14:04:25.368Z","service":"SianAgriTech Platform","version":"1.0.0","environment":"production","uptime":1166.1243511,"checks":{"mongodb":{"status":"healthy","readyState":1,"connected":true,"uriConfigured":true},"external_services":{"irrigation":"operational","weather":"operational","ai":"operational","iot":"operational"},"memory":{"rss":"92MB","heapUsed":"33MB","heapTotal":"40MB"},"system":{"platform":"win32","nodeVersion":"v22.19.0","pid":12176}}}
2025-12-19 17:34:25,/api/ai/irrigation-optimize,FAILED,1019,The remote server returned an error: (500) Internal Server Error.
2025-12-19 17:34:25,/api/iot/soil-moisture,SUCCESS,7,{"success":true,"zones":[{"zoneId":"main_field","currentMoisture":65,"optimalMoisture":60,"trend":"stable"},{"zoneId":"vegetable_garden","currentMoisture":55,"optimalMoisture":65,"trend":"increasing"},{"zoneId":"orchard","currentMoisture":70,"optimalMoisture":60,"trend":"decreasing"},{"zoneId":"nursery","currentMoisture":50,"optimalMoisture":50,"trend":"stable"},{"zoneId":"pasture","currentMoisture":45,"optimalMoisture":50,"trend":"increasing"}],"timestamp":"2025-12-19T14:04:26.414Z","source":"IoTDataService"}
2025-12-19 17:39:26,/health,SUCCESS,19,{"status":"healthy","score":100,"timestamp":"2025-12-19T14:09:26.526Z","service":"SianAgriTech Platform","version":"1.0.0","environment":"production","uptime":1467.2823181,"checks":{"mongodb":{"status":"healthy","readyState":1,"connected":true,"uriConfigured":true},"external_services":{"irrigation":"operational","weather":"operational","ai":"operational","iot":"operational"},"memory":{"rss":"93MB","heapUsed":"36MB","heapTotal":"40MB"},"system":{"platform":"win32","nodeVersion":"v22.19.0","pid":12176}}}
2025-12-19 17:39:26,/api/ai/irrigation-optimize,FAILED,1023,The remote server returned an error: (500) Internal Server Error.
2025-12-19 17:39:26,/api/iot/soil-moisture,SUCCESS,14,{"success":true,"zones":[{"zoneId":"main_field","currentMoisture":65,"optimalMoisture":60,"trend":"stable"},{"zoneId":"vegetable_garden","currentMoisture":55,"optimalMoisture":65,"trend":"increasing"},{"zoneId":"orchard","currentMoisture":70,"optimalMoisture":60,"trend":"decreasing"},{"zoneId":"nursery","currentMoisture":50,"optimalMoisture":50,"trend":"stable"},{"zoneId":"pasture","currentMoisture":45,"optimalMoisture":50,"trend":"increasing"}],"timestamp":"2025-12-19T14:09:27.575Z","source":"IoTDataService"}
2025-12-19 17:44:27,/health,SUCCESS,5,{"status":"healthy","score":100,"timestamp":"2025-12-19T14:14:27.662Z","service":"SianAgriTech Platform","version":"1.0.0","environment":"production","uptime":1768.4184383,"checks":{"mongodb":{"status":"healthy","readyState":1,"connected":true,"uriConfigured":true},"external_services":{"irrigation":"operational","weather":"operational","ai":"operational","iot":"operational"},"memory":{"rss":"93MB","heapUsed":"34MB","heapTotal":"40MB"},"system":{"platform":"win32","nodeVersion":"v22.19.0","pid":12176}}}
2025-12-19 17:44:27,/api/ai/irrigation-optimize,FAILED,1012,The remote server returned an error: (500) Internal Server Error.
2025-12-19 17:44:27,/api/iot/soil-moisture,SUCCESS,6,{"success":true,"zones":[{"zoneId":"main_field","currentMoisture":65,"optimalMoisture":60,"trend":"stable"},{"zoneId":"vegetable_garden","currentMoisture":55,"optimalMoisture":65,"trend":"increasing"},{"zoneId":"orchard","currentMoisture":70,"optimalMoisture":60,"trend":"decreasing"},{"zoneId":"nursery","currentMoisture":50,"optimalMoisture":50,"trend":"stable"},{"zoneId":"pasture","currentMoisture":45,"optimalMoisture":50,"trend":"increasing"}],"timestamp":"2025-12-19T14:14:28.697Z","source":"IoTDataService"}
2025-12-19 17:49:28,/health,SUCCESS,18,{"status":"healthy","score":100,"timestamp":"2025-12-19T14:19:28.809Z","service":"SianAgriTech Platform","version":"1.0.0","environment":"production","uptime":2069.5659605,"checks":{"mongodb":{"status":"healthy","readyState":1,"connected":true,"uriConfigured":true},"external_services":{"irrigation":"operational","weather":"operational","ai":"operational","iot":"operational"},"memory":{"rss":"92MB","heapUsed":"32MB","heapTotal":"39MB"},"system":{"platform":"win32","nodeVersion":"v22.19.0","pid":12176}}}
2025-12-19 17:49:28,/api/ai/irrigation-optimize,FAILED,1018,The remote server returned an error: (500) Internal Server Error.
2025-12-19 17:49:28,/api/iot/soil-moisture,SUCCESS,2,{"success":true,"zones":[{"zoneId":"main_field","currentMoisture":65,"optimalMoisture":60,"trend":"stable"},{"zoneId":"vegetable_garden","currentMoisture":55,"optimalMoisture":65,"trend":"increasing"},{"zoneId":"orchard","currentMoisture":70,"optimalMoisture":60,"trend":"decreasing"},{"zoneId":"nursery","currentMoisture":50,"optimalMoisture":50,"trend":"stable"},{"zoneId":"pasture","currentMoisture":45,"optimalMoisture":50,"trend":"increasing"}],"timestamp":"2025-12-19T14:19:29.851Z","source":"IoTDataService"}
